latitude,longitude,stars,review_count,attributes_RestaurantsPriceRange2,attributes_GoodForKids,attributes_Ambience_touristy,attributes_Ambience_romantic,attributes_Ambience_intimate,attributes_Ambience_trendy,attributes_Ambience_classy,attributes_Ambience_casual,Bars_Night,Beauty_Health_Care,Cafes,GYM,Restaurants_Cuisines,Shops
32.356607,-111.095183,4.0,251,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.6061441,-90.2196686,4.5,257,2,1,0,0,0,0,0,1,1,0,0,0,1,0
29.887524,-90.056759,3.5,129,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1722469,-74.8687366,4.0,86,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9170168,-86.2240679,4.0,57,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9550208,-75.2121474,4.5,150,1,1,0,0,0,1,0,1,0,0,1,0,1,0
28.2164894,-82.6935783,4.0,88,1,1,0,0,0,0,0,1,0,0,0,0,1,0
53.5457042,-113.553306,3.5,98,2,1,0,0,0,0,1,1,0,0,1,0,1,0
28.078815,-82.7657897,5.0,130,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.188486123,-86.5111748638,4.5,264,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.5202351,-119.810022,4.5,168,2,1,0,0,0,0,1,1,1,0,0,0,0,0
27.7755012,-82.6328533,4.5,129,1,1,0,0,0,1,0,1,0,0,0,0,1,0
29.9473105,-90.0667025,5.0,207,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.7719012,-82.6358439,4.0,124,2,0,0,0,0,0,0,1,1,0,0,0,0,0
27.942042,-82.455631,3.5,81,1,1,0,0,0,0,0,1,0,0,0,0,0,1
27.8158617895,-82.8206042306,4.0,1175,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9644297212,-90.0579158833,3.5,648,2,0,0,0,0,0,1,1,1,0,0,0,1,0
38.4786376,-90.3051404,3.5,93,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.9344708,-82.3334897,3.5,91,2,1,0,0,0,0,0,1,0,0,0,0,0,1
28.0776358,-82.4597661,5.0,214,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38.5996966,-90.2429471,4.5,66,1,1,0,0,0,0,0,0,0,0,1,0,1,0
39.9664506632,-75.1455635682,4.5,154,2,0,0,1,1,0,1,0,1,0,1,0,1,0
39.8469994663,-86.3968510569,4.5,91,2,1,0,0,0,0,1,1,0,0,0,0,1,0
29.9806209,-90.0843017,4.5,68,2,1,0,0,0,0,1,0,1,0,0,0,0,0
39.860276,-86.007047,4.0,150,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.8195519,-82.8256454,3.5,163,2,1,1,0,0,0,1,1,1,0,0,0,1,0
27.8671656,-82.8484755,3.5,276,2,1,1,0,0,0,0,1,1,0,0,0,1,0
39.9513494418,-75.1793946709,4.0,175,2,0,0,0,1,0,1,0,0,0,0,0,1,0
40.1373346485,-74.7044593134,4.0,128,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5204179485,-119.8173108747,3.5,694,2,1,0,0,0,0,0,1,1,0,0,0,1,0
28.195432,-82.354169,4.0,143,2,1,0,0,0,0,1,0,0,0,0,0,1,0
39.8642335,-86.3935697,4.5,54,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9562780003,-86.0190140822,4.0,143,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.0408016562,-86.7688570624,4.5,185,2,1,0,0,0,0,0,1,0,0,1,0,1,0
38.609492,-90.199398,3.5,62,2,1,0,0,0,0,0,1,1,0,0,0,1,0
34.4167051,-119.6949326,4.5,169,2,1,0,0,0,0,0,1,0,1,0,0,0,1
43.6260861,-116.2360789,4.0,56,1,1,0,0,0,0,0,0,1,0,0,0,1,0
43.5899299,-116.3616906,4.5,265,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2363856,-110.8979907,4.5,59,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9641183,-75.5952105,4.0,92,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.51992,-119.81155,4.5,53,2,0,0,0,0,0,0,1,0,1,0,0,0,0
36.1608576,-86.7782802,4.0,237,2,0,1,0,0,0,0,1,1,0,0,0,0,0
29.9246243,-90.0856772,4.0,70,1,1,0,0,0,0,1,1,1,0,0,0,0,0
30.0047606,-90.1033143,3.5,150,2,1,0,0,0,0,1,1,1,0,0,0,1,0
35.8627474,-86.8445921,3.5,128,2,1,0,0,0,1,0,1,0,0,0,0,1,0
35.95437,-86.819737,3.5,94,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9499676853,-90.0740530133,4.0,944,2,1,0,0,0,1,1,1,1,0,0,0,1,0
39.5482782549,-119.8215290532,4.0,113,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8966261,-75.1754003,3.5,73,2,0,0,0,0,0,0,1,1,0,0,0,1,0
40.0299782,-75.1052559,4.0,61,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8507426,-86.1454843,4.0,184,2,0,0,1,0,0,1,1,1,0,0,0,1,0
40.2672271,-74.8068494,3.5,52,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39.74116,-75.551175,4.0,177,2,0,0,0,0,1,0,1,0,0,1,0,1,0
30.021268,-90.2377909434,3.5,86,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4146045,-119.6915289,4.5,67,2,0,0,0,0,0,0,1,1,0,0,0,0,0
43.6895,-116.345872,4.0,111,2,1,0,0,0,0,1,0,1,0,0,0,1,0
27.739564953,-82.7502225145,4.5,212,2,1,0,0,0,0,0,1,0,0,1,0,1,0
27.9377725,-82.5019869,4.5,545,3,1,0,0,0,0,1,0,1,0,0,0,1,0
36.3207324,-86.5972443,3.5,117,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9483841,-75.2173556,3.5,164,2,0,0,0,0,0,0,1,1,0,0,0,1,0
40.1246720669,-75.4082750157,3.5,86,2,1,0,0,0,0,0,1,1,0,0,0,1,0
31.9021313,-110.9923649,3.5,77,2,1,0,1,0,0,1,1,0,0,0,0,1,0
39.8903837,-74.9241654,4.5,114,2,1,0,0,0,0,0,1,1,1,0,0,0,1
32.22308,-110.9701704,5.0,191,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1667065725,-86.5148889997,3.5,61,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.954849,-90.070994,4.0,103,3,0,0,0,0,0,1,0,1,0,0,0,0,0
39.526385,-119.885437,4.0,156,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9519105,-75.1443815,5.0,276,2,1,0,0,0,0,0,1,0,0,1,0,0,0
35.9322849325,-86.8781584694,4.5,66,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.074256,-75.430951,3.5,179,2,1,0,0,0,0,1,1,0,0,0,0,1,0
36.1259483445,-86.7891390572,3.5,233,2,0,0,0,0,0,1,1,1,0,0,0,1,0
40.0137038,-75.1926351,4.5,114,2,1,0,0,0,0,0,1,0,0,1,0,0,1
39.535172,-119.753929,3.5,84,2,0,0,0,0,0,0,1,1,0,0,0,1,0
53.430490697,-113.4710454941,4.0,82,2,1,0,0,0,1,1,0,0,0,0,0,1,0
39.403643,-119.748766,4.0,335,3,1,0,0,0,0,1,0,0,0,0,0,1,0
39.9630572,-75.1643311,4.0,69,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9721339,-86.150525,4.5,214,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.943759,-75.167337,4.0,83,2,1,0,0,1,0,0,1,0,0,0,0,1,0
39.4389352,-119.7708778,4.0,422,2,1,0,0,0,0,1,1,0,0,0,0,1,0
53.4663774,-113.4721029,3.5,69,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5178526,-119.8090779,4.0,451,2,0,0,0,0,1,1,1,0,0,0,0,1,0
28.144254725,-82.3127451583,4.5,63,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38.624167,-90.3400695,3.5,111,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.922752,-75.033103,4.0,200,2,1,0,0,0,1,0,1,0,0,1,0,1,0
36.1326883,-86.7963546,4.0,59,2,1,0,0,0,0,0,1,1,0,1,0,1,0
27.9125906,-82.3498089,4.5,240,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9814984,-82.8267454,5.0,149,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9279705,-86.1017193,3.5,139,1,1,0,0,0,0,0,1,0,0,0,0,0,1
40.089499,-75.385221,4.0,56,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.9113611,-82.5182322,4.5,81,2,0,0,0,0,0,0,1,1,0,0,0,1,0
43.5917649,-116.3146517,4.5,67,1,1,0,0,0,1,1,1,1,0,0,0,1,0
29.964090153,-90.0577096829,4.5,891,2,0,0,0,0,0,0,1,1,0,0,0,0,0
39.9462436,-75.3163103,4.0,65,1,1,0,0,0,0,0,0,0,0,0,0,1,0
38.498692,-90.332442,3.5,84,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9689060509,-75.1810369268,3.5,184,2,0,0,1,0,0,1,0,0,0,0,0,1,0
39.979085567,-74.8231105335,4.0,93,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.9584247,-75.1602533,4.0,264,1,1,0,0,0,0,0,1,0,0,0,0,0,1
40.2227058,-75.3980689,4.5,60,1,1,0,0,0,1,0,1,0,0,1,0,1,0
36.1571968296,-86.7771097394,4.0,63,2,1,0,0,0,0,0,0,1,0,0,0,0,0
34.400241,-119.7216702,3.5,244,3,1,0,0,0,0,0,0,0,1,1,0,1,1
39.9409074,-75.1477406,4.5,99,1,1,0,0,0,0,0,1,0,0,1,0,1,0
38.602547,-90.436605,4.0,97,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9200434,-90.0812105,4.0,371,2,0,0,0,0,0,0,1,1,0,0,0,0,0
39.957694,-74.978014,4.5,92,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1673245321,-86.8201071024,4.0,200,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.30282,-86.619056,4.0,168,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.53,-119.81,4.5,84,1,1,0,0,0,0,0,1,0,0,0,0,0,1
28.0857343209,-82.4526372168,3.5,77,1,1,0,0,0,0,0,1,0,0,0,0,0,1
38.7958413157,-89.9505623083,3.5,76,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.953049478,-75.1594718185,4.5,213,1,1,1,0,0,0,0,1,0,0,0,0,1,0
29.9558237,-90.0813517,4.5,57,1,1,0,0,0,0,0,1,0,0,0,0,1,0
35.9844575,-86.5536674,3.5,62,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.954251,-75.168476,3.5,60,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4149558449,-119.6946367497,4.5,73,1,1,0,0,0,0,0,1,0,0,0,1,0,0
29.953447,-90.065177,3.5,705,2,1,0,0,0,0,1,1,1,0,0,0,1,0
39.9561557788,-86.0189610162,3.5,131,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.236452,-110.9303361,4.0,273,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.783669,-82.646491,4.0,118,2,1,0,0,0,1,0,1,0,0,0,0,1,0
32.3212302,-111.0451558,4.5,167,2,1,0,0,0,0,0,0,0,0,0,0,1,0
27.9501165,-82.774471,4.0,66,1,1,0,0,0,0,1,0,1,0,0,0,1,0
39.4393557,-119.7706969,4.5,222,2,0,0,0,0,1,0,1,1,0,0,0,1,0
40.2268019,-74.9367011,4.0,87,1,1,0,0,0,0,0,1,0,0,0,0,1,0
34.441628,-119.821002,4.0,198,2,1,0,0,0,0,0,1,1,0,0,0,1,0
38.5201825901,-90.344974327,3.5,69,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9751220115,-75.449792,3.5,109,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.983326,-75.222969,4.0,160,2,1,0,0,0,0,1,1,1,0,0,0,0,0
27.935538,-82.2860151,4.0,128,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.32808,-86.59461,4.0,159,2,1,0,0,0,1,0,1,0,0,1,0,1,0
28.0982306,-82.3990062,4.5,278,2,1,0,0,0,1,1,1,1,0,0,0,1,0
27.8942411602,-82.5059242222,3.5,196,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.763226,-86.342695,3.5,54,2,1,0,0,0,0,0,1,0,0,0,0,1,0
30.0009913,-90.1287198,3.5,123,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5267029,-119.7669877,3.5,51,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5305018,-119.8153353,3.5,285,3,1,0,0,0,0,1,0,1,0,0,0,1,0
28.1913149376,-82.6267579933,3.5,124,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8363373,-86.1222548,4.0,332,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.713165,-82.372381,4.0,157,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.187754,-82.3492155,4.0,135,2,1,0,0,0,1,1,1,1,0,0,0,1,0
27.938213,-82.316302,5.0,60,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.9445902,-75.2976786,3.5,64,2,1,0,0,0,0,1,1,1,0,0,0,1,0
39.5750571,-119.783967,4.0,91,1,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9577469,-86.1415082,3.5,147,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.3103544,-75.130114,4.0,126,2,0,0,0,0,0,1,1,0,0,0,0,1,0
29.9483184333,-90.0719485804,3.5,53,2,0,0,0,0,1,0,1,1,0,0,0,1,0
53.5511679,-113.536398,4.0,82,2,1,0,0,0,0,0,1,0,0,0,0,1,0
43.6184989,-116.2106529,4.0,275,2,0,0,0,0,0,1,0,1,0,0,0,1,0
39.7650125859,-86.3878433466,4.0,117,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9182604,-75.1706944,3.5,130,2,1,0,0,0,0,0,1,0,1,0,0,0,0
38.6341972,-90.2074983,3.5,132,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.8468203,-86.1461105,4.5,136,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5766495716,-119.722436461,3.5,226,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.1821031,-75.5479272,3.5,59,1,1,0,0,0,0,1,1,0,0,0,0,1,0
27.7837466,-82.6468773,3.5,254,2,1,0,0,0,0,0,1,0,0,0,0,1,0
32.252575,-110.9603966,4.5,99,2,1,0,0,0,0,0,1,0,0,1,0,0,0
36.048252,-86.71017,4.0,98,2,1,0,0,0,0,0,1,0,0,1,0,1,0
34.4406928,-119.825238,4.5,83,2,1,0,0,0,0,0,1,1,1,0,0,0,1
39.9642187,-75.1444745,4.5,77,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9178593083,-75.3897820812,4.5,90,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9784087,-82.8272664,3.5,334,2,1,0,0,0,0,0,1,1,0,0,0,1,0
40.0755374,-75.2794871,4.5,231,3,0,0,1,0,0,1,0,0,0,0,0,1,0
29.9669328599,-90.0712570643,4.5,529,1,1,0,0,0,0,0,1,0,0,1,0,0,0
32.2715665,-110.9890839,4.5,217,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8513754,-86.1460635613,4.0,440,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.8117241,-82.792835,4.0,288,2,1,0,0,0,0,0,1,1,0,0,0,1,0
40.0766491,-75.6899197,4.5,76,2,1,0,0,0,0,1,1,0,0,0,0,1,0
36.213089,-86.731973,4.0,70,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.7285205101,-75.6532075061,3.5,126,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4812015285,-119.7956279289,3.5,55,2,1,0,0,0,0,0,1,0,0,0,0,0,1
27.9318624,-82.4827004,4.5,51,2,1,0,0,0,0,0,0,1,0,1,0,0,0
32.221805,-110.931167,4.5,336,2,1,0,0,0,0,1,1,0,0,0,0,1,0
28.00985,-82.609907,4.5,157,2,1,0,0,0,0,0,1,0,1,0,0,0,0
36.225944,-86.514333,4.5,64,1,1,0,0,0,0,0,1,0,0,0,0,1,1
39.864049,-75.30065,4.0,143,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.672765,-90.3419772,3.5,181,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9498263,-75.1524506,4.5,98,2,1,0,0,0,0,0,1,0,0,0,0,0,1
32.190152,-110.8419361,4.0,179,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9692358,-75.134788,4.0,631,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1633834839,-86.664352417,4.0,200,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.977492,-90.0687096,4.5,63,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9487565,-75.154196,5.0,58,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.835114,-75.795283,4.0,90,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1707976,-86.6841638,4.5,52,2,1,0,0,0,0,0,1,0,0,0,0,0,1
34.429408,-119.7162093,5.0,105,2,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9763241,-90.0762347,4.5,76,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.0620366,-75.0554678,3.5,81,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9443856,-90.0654858,4.5,730,2,0,0,0,0,1,1,1,0,0,0,0,1,0
34.4152407641,-119.6933286302,4.5,57,1,1,0,0,0,0,0,1,0,0,0,1,0,0
39.9580802,-86.0137119,4.0,644,2,1,0,0,0,1,1,1,1,0,0,0,1,0
39.8615045632,-75.4267738998,4.5,78,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1706396925,-86.7887640252,4.5,90,1,1,0,0,0,0,0,1,0,0,1,0,1,0
39.555247,-119.7550748,3.5,66,1,1,0,0,0,0,0,1,0,1,0,0,0,0
29.9350919,-90.108873,4.0,110,2,0,0,0,0,0,0,1,0,0,1,0,1,0
40.1177616032,-75.2864987031,4.0,188,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.4405926,-119.7324099,4.0,312,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8472779794,-74.9779727999,3.5,165,2,1,0,0,0,0,1,1,0,0,0,0,1,0
53.541332,-113.491687,4.0,147,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.2099767,-74.7985046,4.0,63,2,0,0,0,0,0,1,0,0,0,0,0,1,0
40.0056265671,-75.2438847637,4.0,320,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.812624,-75.163466,4.0,111,2,1,0,0,0,0,0,1,0,1,0,0,0,0
28.0953747,-82.7394985,4.0,70,2,1,0,0,0,1,0,1,1,0,1,0,1,0
27.893418,-82.489982,4.5,111,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9537127,-75.1434447561,4.0,315,2,0,0,0,0,0,1,1,1,0,1,0,1,0
27.797702,-82.6552435,4.5,70,2,1,0,0,0,0,0,1,0,1,0,0,0,1
39.890689,-74.928071,4.0,91,1,1,0,0,0,0,0,0,0,0,0,0,1,0
34.4347064,-119.8257806,4.5,77,1,1,0,0,0,0,0,1,0,0,0,0,1,0
35.9224615465,-86.8157971,3.5,80,2,1,0,0,0,0,0,1,0,0,1,0,1,0
36.1300378,-86.7148156,4.5,84,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.3532075,-111.0891795,4.5,105,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5309064,-119.814169,4.0,282,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1471972743,-86.8631382597,4.0,362,1,1,0,0,0,0,1,1,0,0,0,0,1,0
36.1573074695,-86.7769513114,3.5,254,2,1,0,0,0,0,0,1,1,0,0,0,1,0
30.0059193,-90.2363156,4.0,122,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9044184299,-86.0846435442,3.5,187,2,1,0,0,0,0,1,1,0,0,0,0,1,0
27.9769729,-82.8245183,4.5,651,2,1,0,0,0,0,0,1,1,0,0,0,1,0
39.7869748,-75.6971221,3.5,91,2,0,0,0,1,0,1,0,0,0,0,0,1,0
39.9082136,-86.0488775,4.0,140,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0016118253,-82.7872688101,4.0,58,2,1,0,0,0,0,0,1,0,0,1,0,1,0
36.163364,-86.777284,3.5,506,2,1,0,0,0,0,0,1,0,0,1,0,1,0
39.84661,-75.711457,4.5,63,1,0,0,0,0,0,1,0,0,0,0,0,1,0
27.7568727856,-82.7331097676,4.0,121,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9324056,-90.073162,5.0,81,2,1,0,0,0,0,0,1,0,0,0,0,0,1
40.0348466,-75.21703,3.5,80,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.4803962,-119.7955959,4.5,87,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.9048363,-75.4153984,4.0,80,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.8729258,-75.1254176,4.0,54,1,1,0,0,0,0,0,1,1,0,0,0,1,0
39.5354747756,-119.7377434561,3.5,271,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9469269,-75.1574453,4.5,197,1,1,0,0,0,0,0,1,0,1,0,0,0,0
36.2069821,-86.6128647,3.5,92,2,1,0,0,1,0,1,0,0,0,0,0,1,0
38.6384484,-90.3075456,4.5,230,2,0,0,0,0,0,1,0,0,0,0,0,1,0
38.5920296,-90.5044837,4.5,180,2,1,0,0,0,1,1,1,0,0,0,0,1,0
27.9274002,-82.5137002,4.0,55,1,0,0,0,0,0,0,1,1,0,0,0,1,0
28.051616,-82.582015,3.5,98,2,1,0,0,0,0,0,1,0,0,0,0,1,0
27.7129561029,-82.4346557688,4.5,76,1,1,0,0,0,0,0,1,0,0,0,0,1,0
29.8994475,-90.0631083,4.0,175,2,1,0,0,0,0,0,1,0,0,0,0,1,0
36.1610407,-86.7780154,4.5,822,1,0,0,0,0,0,0,1,1,0,0,0,1,0
27.9914806,-82.6910158,4.5,207,3,0,0,0,0,0,1,0,0,0,0,0,1,0
43.6620287,-116.3372137,4.0,112,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9790391,-74.8676859,4.0,89,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0737569161,-82.76680385,4.5,72,1,1,0,0,0,0,0,0,0,0,1,0,1,0
27.8113791,-82.7281233,4.0,76,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.876527,-85.9544887,5.0,54,1,1,0,0,0,0,0,1,0,0,0,0,0,1
30.0069768,-90.0760089,3.5,56,1,1,0,0,0,0,0,1,0,0,0,0,1,0
36.081293,-86.9485521,4.0,126,2,1,0,0,0,0,0,1,0,0,0,0,1,0
40.051026,-75.185115,4.5,51,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5154638,-119.8075122,4.0,291,2,1,0,0,0,0,0,1,0,0,0,0,0,1
39.959111,-86.1268184,4.0,227,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.857071,-89.98681,4.0,69,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.949104,-75.164768,3.5,611,3,0,0,0,0,0,1,0,1,0,1,0,1,0
39.949579,-75.1553831,4.0,807,2,0,0,0,0,0,1,1,0,0,1,0,1,0
36.1526743488,-86.8200841626,4.5,504,2,1,0,0,0,1,0,1,0,0,0,0,1,0
27.9653459,-82.7305416,4.5,992,2,1,0,0,0,0,0,1,0,0,0,0,1,0
28.0433643,-82.7378204,4.0,207,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.6738461,-90.344489,3.5,59,1,1,0,0,0,0,0,1,0,0,0,0,1,1
35.9519137987,-86.8066688773,4.0,114,2,1,0,0,0,1,0,1,0,0,1,0,1,0
36.1885506776,-86.7291284942,4.5,79,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.5252556,-119.8207941,5.0,53,2,1,0,0,0,0,0,1,0,1,0,0,0,0
40.1768898,-75.1064312,3.5,70,2,1,0,0,0,0,0,1,0,1,0,0,0,0
34.4297234,-119.715426,4.0,53,2,1,0,0,0,0,0,1,0,1,0,0,0,0
36.075209,-86.922438,4.5,311,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.6340676531,-86.0826622322,3.5,73,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9292896412,-90.1027699411,3.5,515,2,0,0,0,0,0,0,1,1,0,0,0,1,0
39.7571288094,-86.1452718371,4.0,227,2,1,0,0,0,0,0,1,0,0,0,0,1,0
34.442299,-119.832214,3.5,99,2,1,0,0,0,0,0,1,0,1,0,0,0,1
29.9431562,-90.1335395,3.5,157,2,1,0,0,0,0,0,1,0,0,0,0,1,0
38.5339685,-90.2869973,4.5,97,1,1,0,0,0,0,0,1,0,0,0,0,1,0
39.5407518,-119.8173702,4.5,214,2,1,0,0,0,0,0,1,1,0,0,0,1,0
34.4243524,-119.7064283,4.0,733,2,0,0,1,0,0,1,0,1,0,0,0,1,0
27.936755,-82.3019001,4.5,62,1,1,0,0,0,0,0,1,0,0,0,0,0,1
32.2359378838,-110.9046695456,4.5,398,2,0,0,0,0,0,1,0,1,0,0,0,1,0
28.0698002,-82.4495153,4.5,62,2,1,0,0,0,1,0,1,1,0,0,0,0,0
34.401548,-119.7206257,5.0,63,2,1,0,0,0,0,0,1,0,1,0,0,0,0
39.9691548,-75.1797839,4.5,230,2,1,0,0,0,0,1,1,0,0,0,0,1,0
32.3247425,-110.9299968,3.5,739,2,1,0,0,0,1,1,0,1,0,0,0,1,0
39.571020046,-119.8255545,3.5,297,3,0,0,0,0,0,1,0,1,0,0,0,1,0
27.838812,-82.7002089,4.5,116,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2512893,-110.8361567,4.0,281,2,1,0,0,0,0,1,1,0,0,0,0,1,0
36.1609178,-86.7781817,4.0,120,1,0,1,0,0,0,0,1,1,0,0,0,0,0
27.9807339,-82.8273506,4.5,154,2,1,0,0,0,0,0,1,0,0,0,0,1,0
39.9460539,-75.1694468,3.5,213,2,1,0,0,0,0,0,1,0,1,0,0,0,0
27.9552692,-82.4563199,4.5,58,1,1,0,0,0,0,0,1,0,0,0,0,1,0
27.9152773148,-82.7973782009,4.5,51,2,1,0,0,0,0,0,1,0,1,0,0,0,0
38.6312038404,-90.1933467542,3.5,277,2,0,0,0,0,0,1,1,1,0,0,0,1,0
39.9559225,-75.15592,4.5,274,1,1,0,0,0,0,0,1,0,0,1,0,1,0
27.7821024,-82.6388697,4.0,312,2,1,0,0,0,0,0,1,1,0,0,0,1,0
27.770904,-82.640892,3.5,151,1,1,0,0,0,0,0,1,0,0,0,0,1,0
38.650036,-90.260482,4.0,355,2,0,0,0,0,0,0,1,0,0,0,0,1,0
39.8386284,-86.3831667,4.0,86,1,1,0,0,0,0,0,1,0,0,0,0,1,0
32.2641365,-110.9449355,4.0,380,2,1,0,0,0,0,0,1,0,0,0,0,1,0
29.9714333,-90.0911802,4.0,158,2,1,0,0,0,1,1,1,1,0,0,0,0,0
40.041453,-75.364066,4.0,227,3,0,0,0,0,0,1,0,1,0,0,0,1,0
29.9249278,-90.1091287,4.0,259,2,0,0,0,1,0,1,0,1,0,0,0,1,0
39.9647275449,-74.9448642992,4.0,90,2,1,0,0,0,0,1,0,0,0,0,0,1,0
39.959358,-75.605422,3.5,288,2,0,0,0,0,0,1,0,1,0,0,0,1,0
39.9181708,-75.3904031,4.5,62,1,1,0,0,0,0,0,1,0,0,1,0,1,0
36.0159311941,-86.7055778093,4.0,204,2,1,0,0,0,0,0,1,0,0,0,0,1,0
